CustomerId,CreditScore,Credit_Score_Rating,Geography,Gender,Age_Group,Tenure,Balance,Balance_Group,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Salary_Group,Exited
15655339,566,Poor,France,Male,31-40,1,142120.91,High Balance,1,1,0,79616.37,Medium Salary,0
15613749,569,Poor,Spain,Male,31-40,0,151839.26,Very High Balance,1,1,0,102299.81,High Salary,1
15664521,659,Fair,Spain,Male,31-40,7,149620.88,High Balance,2,1,1,104533.51,High Salary,0
15681206,722,Good,France,Female,41-50,3,168197.66,Very High Balance,1,1,0,140765.57,High Salary,1
15745527,655,Fair,France,Male,31-40,5,93147,Medium Balance,2,1,0,66214.13,Medium Salary,0
15806926,615,Fair,France,Female,31-40,2,97440.02,Medium Balance,2,1,1,139816.1,High Salary,0
15724563,752,Very Good,Germany,Female,41-50,3,65046.08,Medium Balance,2,0,1,140139.28,High Salary,0
15782899,661,Fair,Spain,Female,21-30,7,95357.49,Medium Balance,1,0,0,102297.15,High Salary,0
15623521,838,Excellent,Spain,Male,41-50,9,123105.88,High Balance,2,1,0,145765.83,High Salary,0
15810218,610,Fair,Spain,Male,21-30,9,0,Zero Balance,3,0,1,83912.24,Medium Salary,0
15645621,811,Excellent,Spain,Male,41-50,3,0,Zero Balance,2,0,1,78439.73,Medium Salary,0
15608114,587,Fair,Spain,Male,60+,7,121286.27,High Balance,1,0,1,6776.92,Low Salary,0
15659557,811,Excellent,Germany,Female,21-30,4,167738.82,Very High Balance,2,1,1,9903.42,Low Salary,0
15787772,759,Very Good,France,Female,31-40,1,104091.29,High Balance,1,0,0,91561.91,Medium Salary,0
15691111,648,Fair,Germany,Female,41-50,8,121980.56,High Balance,2,1,0,4027.02,Low Salary,0
15592089,788,Very Good,France,Female,41-50,10,0,Zero Balance,2,1,1,116111.51,High Salary,0
15633897,725,Good,Germany,Male,31-40,1,50880.98,Medium Balance,2,1,1,184023.54,Very High salary,0
15701301,646,Fair,France,Female,41-50,3,175159.9,Very High Balance,2,0,0,67124.48,Medium Salary,1
15723685,601,Fair,Germany,Female,21-30,7,105514.69,High Balance,2,1,0,50070.59,Medium Salary,0
15701602,521,Poor,Germany,Male,51-60,5,116497.31,High Balance,3,0,0,53793.1,Medium Salary,1
15739189,561,Poor,Spain,Female,31-40,6,0,Zero Balance,2,1,0,45261.47,Low Salary,0
15573086,564,Poor,France,Male,41-50,7,99824.45,Medium Balance,1,1,1,36721.4,Low Salary,0
15569050,444,Poor,France,Male,41-50,6,0,Zero Balance,1,1,0,130009.85,High Salary,1
15750765,650,Fair,Spain,Male,60+,0,0,Zero Balance,1,1,1,175380.77,Very High salary,0
15799811,724,Good,France,Male,31-40,10,0,Zero Balance,1,1,0,127847.25,High Salary,1
15698442,719,Good,Spain,Male,31-40,3,122964.88,High Balance,1,1,1,138231.7,High Salary,0
15655274,548,Poor,France,Female,21-30,4,0,Zero Balance,2,0,1,48673.18,Low Salary,0
15603594,635,Fair,Spain,Male,21-30,4,0,Zero Balance,2,1,1,70668.77,Medium Salary,0
15585961,496,Poor,Spain,Female,41-50,3,0,Zero Balance,2,0,1,199505.53,Very High salary,0
15686936,676,Good,France,Female,31-40,5,89634.69,Medium Balance,1,1,1,169583.18,Very High salary,1
15770424,541,Poor,Germany,Male,31-40,7,95710.11,Medium Balance,2,1,0,49063.42,Low Salary,0
15587451,778,Very Good,Germany,Male,41-50,7,139706.31,High Balance,1,1,0,63337.19,Medium Salary,0
15602010,850,Excellent,Germany,Female,41-50,5,103909.86,High Balance,1,1,0,60083.11,Medium Salary,1
15600583,633,Fair,France,Male,31-40,1,0,Zero Balance,1,1,0,48606.71,Low Salary,0
15654673,625,Fair,France,Male,41-50,6,173434.9,Very High Balance,1,1,0,165580.93,Very High salary,1
15717164,485,Poor,Spain,Male,31-40,6,102238.01,High Balance,2,1,1,194010.12,Very High salary,0
15765014,547,Poor,France,Female,41-50,1,179380.74,Very High Balance,2,0,1,69263.1,Medium Salary,0
15682639,642,Fair,France,Male,31-40,3,0,Zero Balance,2,1,1,88698.83,Medium Salary,0
15729279,718,Good,France,Female,21-30,4,108691.95,High Balance,1,1,0,63030.97,Medium Salary,0
15759805,582,Fair,France,Female,31-40,4,0,Zero Balance,2,1,0,59668.81,Medium Salary,0
15767864,628,Fair,France,Male,31-40,6,0,Zero Balance,2,0,0,184230.23,Very High salary,0
15769948,737,Good,Germany,Male,31-40,0,133377.8,High Balance,1,0,1,64050.19,Medium Salary,0
15686345,828,Excellent,Spain,Male,31-40,9,0,Zero Balance,2,1,1,81853.98,Medium Salary,0
15688071,609,Fair,Spain,Male,51-60,10,0,Zero Balance,1,1,1,154642.91,Very High salary,0
15681174,730,Good,France,Male,31-40,1,116537.6,High Balance,1,0,0,145679.6,High Salary,0
15667521,631,Fair,France,Female,21-30,3,0,Zero Balance,2,0,0,30781.77,Low Salary,0
15750243,830,Excellent,Spain,Male,31-40,4,0,Zero Balance,2,0,1,81622.52,Medium Salary,0
15695475,645,Fair,France,Male,21-30,1,130131.08,High Balance,2,0,1,196474.35,Very High salary,0
15689176,663,Fair,France,Male,41-50,3,0,Zero Balance,2,0,1,176276.1,Very High salary,0
15652955,678,Good,Spain,Male,21-30,0,0,Zero Balance,1,1,0,35113.08,Low Salary,0
15668958,521,Poor,France,Male,21-30,2,107316.09,High Balance,1,1,0,64299.82,Medium Salary,0
15631054,625,Fair,France,Female,21-30,1,0,Zero Balance,2,1,1,180969.55,Very High salary,0
15581479,523,Poor,France,Male,21-30,1,83181.29,Medium Balance,1,1,1,138176.78,High Salary,0
15577478,714,Good,France,Female,60+,3,0,Zero Balance,1,1,1,86733.61,Medium Salary,0
15780870,580,Fair,Spain,Male,60+,3,153946.14,Very High Balance,1,1,1,7418.92,Low Salary,0
15692317,722,Good,France,Male,21-30,5,0,Zero Balance,2,1,0,166376.54,Very High salary,0
15593969,630,Fair,Spain,Female,31-40,7,135483.17,High Balance,1,1,0,140881.2,High Salary,1
15570417,579,Poor,France,Male,31-40,1,0,Zero Balance,2,1,0,4460.2,Low Salary,0
15779059,670,Good,France,Female,31-40,4,119624.54,High Balance,2,1,1,110472.12,High Salary,0
15785980,588,Fair,Spain,Male,31-40,6,121132.26,High Balance,2,1,0,86460.28,Medium Salary,0
15644200,807,Excellent,Spain,Female,41-50,1,0,Zero Balance,1,1,0,16500.66,Low Salary,1
15793949,726,Good,France,Female,41-50,4,0,Zero Balance,1,1,0,114020.06,High Salary,1
15645103,812,Excellent,Germany,Male,21-30,5,54817.55,Medium Balance,1,1,0,131660.31,High Salary,0
15705860,631,Fair,Germany,Male,31-40,3,107949.45,High Balance,1,1,0,52449.62,Medium Salary,1
15623828,682,Good,France,Male,21-30,4,0,Zero Balance,1,0,1,161465.31,Very High salary,0
15715003,625,Fair,Spain,Female,41-50,2,80816.45,Medium Balance,1,1,1,20018.79,Low Salary,0
15623471,607,Fair,Germany,Male,31-40,3,98205.77,Medium Balance,1,1,0,176318.27,Very High salary,0
15798348,600,Fair,Spain,Female,41-50,6,94684.27,Medium Balance,1,1,1,50488.91,Medium Salary,0
15743016,602,Fair,Spain,Female,21-30,7,141604.76,High Balance,1,1,0,30379.6,Low Salary,0
15769499,545,Poor,Spain,Female,60+,3,0,Zero Balance,2,1,1,161326.73,Very High salary,0
15798521,675,Good,Spain,Male,31-40,3,0,Zero Balance,2,1,0,45348.08,Low Salary,0
15706534,581,Fair,France,Female,41-50,1,122949.14,High Balance,1,0,0,180251.68,Very High salary,1
15706186,640,Fair,Germany,Male,31-40,8,81677.22,Medium Balance,2,0,0,34925.56,Low Salary,0
15812197,850,Excellent,France,Male,31-40,7,80293.98,Medium Balance,1,0,0,126555.74,High Salary,0
15650933,490,Poor,Spain,Female,41-50,8,155413.06,Very High Balance,1,1,0,187921.3,Very High salary,0
15692991,710,Good,Spain,Female,31-40,4,0,Zero Balance,2,1,1,136390.88,High Salary,0
15631189,613,Fair,Germany,Male,31-40,9,67111.65,Medium Balance,1,1,0,78566.64,Medium Salary,1
15762198,812,Excellent,France,Male,31-40,5,103818.43,High Balance,1,1,1,166038.27,Very High salary,0
15699598,723,Good,France,Female,0-20,4,0,Zero Balance,2,1,1,140385.33,High Salary,0
15692744,512,Poor,France,Male,31-40,4,152169.12,Very High Balance,2,0,0,38629.3,Low Salary,1
15688963,731,Good,France,Female,51-60,10,0,Zero Balance,1,1,1,24998.75,Low Salary,1
15599131,650,Fair,Germany,Male,21-30,4,214346.96,Very High Balance,2,1,0,128815.33,High Salary,0
15680303,594,Fair,France,Male,51-60,6,0,Zero Balance,1,1,0,19376.56,Low Salary,1
15628674,844,Excellent,France,Male,31-40,7,113348.14,High Balance,1,1,0,31904.31,Low Salary,1
15648075,686,Good,Germany,Female,41-50,5,170935.94,Very High Balance,1,1,0,173179.79,Very High salary,1
15586970,695,Good,Germany,Male,51-60,8,103023.26,High Balance,1,1,1,22485.64,Low Salary,0
15625698,624,Fair,Spain,Female,21-30,6,0,Zero Balance,2,0,1,196668.51,Very High salary,0
15790497,503,Poor,Spain,Male,31-40,6,0,Zero Balance,2,0,0,136506.86,High Salary,0
15682618,535,Poor,France,Female,31-40,7,111855.04,High Balance,2,1,1,36278.89,Low Salary,0
15762937,743,Very Good,Germany,Female,31-40,6,140348.56,High Balance,2,1,1,163254.39,Very High salary,0
15750929,702,Good,Spain,Male,31-40,8,0,Zero Balance,2,1,0,99654.13,Medium Salary,0
15729832,658,Fair,France,Male,21-30,3,145512.84,High Balance,1,1,0,20207.02,Low Salary,0
15633650,677,Good,Germany,Female,41-50,8,146720.98,High Balance,2,1,1,4195.84,Low Salary,0
15748856,664,Fair,France,Male,31-40,10,107209.73,High Balance,1,1,1,112340.2,High Salary,0
15589195,766,Very Good,Germany,Female,31-40,7,130933.74,High Balance,1,0,1,2035.94,Low Salary,0
15699911,461,Poor,Spain,Female,31-40,8,0,Zero Balance,1,1,0,132295.95,High Salary,0
15663438,688,Good,Spain,Male,31-40,0,89772.3,Medium Balance,1,1,0,177383.68,Very High salary,1
15692583,678,Good,France,Female,31-40,5,0,Zero Balance,2,1,0,90284.47,Medium Salary,0
15591257,796,Very Good,France,Male,21-30,8,0,Zero Balance,2,1,0,61349.37,Medium Salary,0
15646513,803,Excellent,France,Male,41-50,5,0,Zero Balance,1,1,0,196466.83,Very High salary,1
15708063,712,Good,France,Male,31-40,2,100749.5,High Balance,3,0,0,70758.37,Medium Salary,1
15696098,498,Poor,France,Female,31-40,10,0,Zero Balance,2,1,0,13892.57,Low Salary,0
15645517,850,Excellent,Spain,Male,21-30,2,0,Zero Balance,2,1,1,9684.52,Low Salary,0
15649744,628,Fair,France,Female,51-60,3,123981.31,High Balance,2,1,1,40546.15,Low Salary,0
15604304,539,Poor,Germany,Female,31-40,4,91622.42,Medium Balance,1,1,1,136603.42,High Salary,0
15784092,732,Good,France,Male,31-40,7,126195.81,High Balance,1,1,1,133172.48,High Salary,0
15585198,715,Good,France,Male,41-50,4,94267.9,Medium Balance,1,0,1,152821.12,Very High salary,1
15624347,651,Fair,France,Male,31-40,4,0,Zero Balance,2,1,1,147715.83,High Salary,0
15621687,813,Excellent,France,Male,31-40,0,0,Zero Balance,2,1,0,43169.15,Low Salary,0
15689081,692,Good,France,Male,21-30,4,0,Zero Balance,1,1,0,76755.99,Medium Salary,1
15813168,756,Very Good,Germany,Female,31-40,3,100717.85,High Balance,3,1,1,73406.04,Medium Salary,1
15604295,543,Poor,France,Male,31-40,6,0,Zero Balance,2,1,0,176728.28,Very High salary,0
15724127,790,Very Good,France,Female,21-30,4,141581.71,High Balance,2,0,0,98309.27,Medium Salary,0
15673055,494,Poor,Spain,Male,31-40,7,0,Zero Balance,2,1,1,6203.66,Low Salary,0
15768201,850,Excellent,France,Female,31-40,2,148586.64,High Balance,1,1,1,176791.27,Very High salary,0
15782219,703,Good,Spain,Male,21-30,9,0,Zero Balance,2,1,0,50679.48,Medium Salary,0
15746410,432,Poor,Spain,Male,31-40,7,0,Zero Balance,2,1,0,150580.88,Very High salary,0
15780144,512,Poor,Germany,Female,31-40,2,123403.85,High Balance,2,1,0,80120.19,Medium Salary,0
15590476,589,Fair,France,Male,21-30,7,0,Zero Balance,2,1,0,151645.96,Very High salary,0
15624293,514,Poor,France,Female,41-50,3,106511.85,High Balance,1,1,0,55072.32,Medium Salary,0
15618182,678,Good,France,Female,31-40,2,0,Zero Balance,2,0,0,115068.99,High Salary,0
15660316,420,Poor,Germany,Female,31-40,1,135549.9,High Balance,1,0,0,149471.13,High Salary,1
15678886,679,Good,Germany,Male,31-40,7,110555.37,High Balance,2,1,0,46522.68,Low Salary,0
15616330,595,Fair,France,Male,31-40,4,0,Zero Balance,2,1,0,189995.86,Very High salary,0
15592229,713,Good,France,Female,51-60,0,185891.54,Very High Balance,1,1,1,46369.57,Low Salary,1
15798424,833,Excellent,Germany,Male,51-60,1,130854.59,High Balance,1,1,1,30722.52,Low Salary,1
15714750,690,Good,France,Female,41-50,3,92578.14,Medium Balance,2,0,0,70810.6,Medium Salary,0
15648800,731,Good,Germany,Female,21-30,8,132312.06,High Balance,1,1,0,106663.46,High Salary,1
15626147,608,Fair,France,Female,60+,8,144976.5,High Balance,1,0,0,175836.03,Very High salary,1
15626608,479,Poor,Spain,Male,41-50,5,87070.23,Medium Balance,1,0,1,85646.41,Medium Salary,0
15723250,519,Poor,France,Male,41-50,8,0,Zero Balance,2,1,1,101485.72,High Salary,0
15592583,731,Good,France,Female,41-50,1,115414.19,High Balance,3,0,0,191734.67,Very High salary,1
15759381,617,Fair,Spain,Male,60+,7,91070.43,Medium Balance,1,1,1,101839.77,High Salary,0
15585241,756,Very Good,Spain,Male,21-30,2,117412.19,High Balance,2,1,0,4888.91,Low Salary,0
15589358,848,Excellent,Germany,Male,31-40,4,90018.45,Medium Balance,2,1,0,193132.98,Very High salary,0
15672704,809,Excellent,France,Female,21-30,4,0,Zero Balance,2,1,0,193518.76,Very High salary,0
15789955,698,Good,Germany,Male,51-60,1,112414.81,High Balance,2,0,0,93982.02,Medium Salary,1
15596800,779,Very Good,Germany,Male,31-40,1,158456.76,Very High Balance,1,1,1,197000.92,Very High salary,1
15627305,606,Fair,Spain,Male,31-40,7,0,Zero Balance,1,1,0,106837.06,High Salary,1
15645316,612,Fair,Germany,Female,51-60,1,149641.53,High Balance,1,1,1,115161.28,High Salary,0
15593973,663,Fair,Spain,Female,31-40,8,122528.18,High Balance,1,1,0,196260.3,Very High salary,0
15647301,549,Poor,Germany,Female,41-50,3,143734.01,High Balance,2,1,1,96404.38,Medium Salary,0
15750258,675,Good,France,Female,31-40,2,155663.31,Very High Balance,1,1,0,97658.66,Medium Salary,0
15685309,669,Fair,France,Female,31-40,7,0,Zero Balance,1,1,1,49108.23,Low Salary,1
15628205,571,Poor,Germany,Female,31-40,1,101736.66,High Balance,1,0,1,195651.66,Very High salary,0
15733974,500,Poor,Spain,Male,31-40,9,125822.21,High Balance,1,1,0,111698,High Salary,0
15762110,628,Fair,France,Male,31-40,0,0,Zero Balance,2,1,1,171707.93,Very High salary,0
15706899,559,Poor,France,Male,31-40,4,0,Zero Balance,2,1,1,66721.98,Medium Salary,0
15732660,769,Very Good,France,Female,21-30,2,0,Zero Balance,1,1,1,57876.05,Medium Salary,0
15656121,733,Good,Germany,Male,31-40,6,157791.07,Very High Balance,2,0,0,177994.81,Very High salary,0
15614220,750,Very Good,France,Male,21-30,5,0,Zero Balance,2,0,1,105125.65,High Salary,0
15645269,583,Fair,France,Female,41-50,4,0,Zero Balance,2,1,0,17439.66,Low Salary,0
15698510,468,Poor,Germany,Male,41-50,9,181627.14,Very High Balance,2,1,0,172668.39,Very High salary,0
15569247,727,Good,Spain,Female,51-60,1,109679.72,High Balance,1,0,1,753.37,Low Salary,0
15566251,618,Fair,France,Female,31-40,5,96652.86,Medium Balance,1,1,0,98686.4,Medium Salary,1
15716134,617,Fair,France,Male,31-40,5,190008.32,Very High Balance,2,1,1,107047.92,High Salary,0
15763625,793,Very Good,Spain,Male,41-50,9,0,Zero Balance,2,1,0,152153.74,Very High salary,0
15605965,630,Fair,France,Male,41-50,9,0,Zero Balance,2,1,1,34338.04,Low Salary,0
15694821,765,Very Good,Germany,Male,41-50,4,148962.76,High Balance,1,0,1,173878.87,Very High salary,1
15601688,546,Poor,France,Male,21-30,8,0,Zero Balance,1,1,0,159254.29,Very High salary,0
15575581,614,Fair,Germany,Female,21-30,3,131344.52,High Balance,2,1,0,54776.64,Medium Salary,0
15671209,593,Fair,Germany,Female,21-30,5,101713.84,High Balance,3,1,0,134594.99,High Salary,0
15616529,613,Fair,Spain,Male,31-40,3,0,Zero Balance,1,1,1,41724.72,Low Salary,0
15773906,655,Fair,France,Male,31-40,4,0,Zero Balance,2,0,0,110527.71,High Salary,0
15722993,700,Good,France,Female,21-30,6,137963.07,High Balance,1,0,0,8996.79,Low Salary,0
15752463,826,Excellent,Spain,Female,21-30,4,129938.07,High Balance,1,0,1,190200.53,Very High salary,0
15589754,652,Fair,Germany,Male,41-50,2,151421.44,Very High Balance,1,0,1,115333.43,High Salary,0
15669899,755,Very Good,Germany,Female,41-50,7,135643,High Balance,1,0,0,143619.52,High Salary,1
15766887,538,Poor,Spain,Male,31-40,2,122773.5,High Balance,2,1,1,58467.08,Medium Salary,0
15768006,729,Good,France,Male,31-40,3,152303.8,Very High Balance,1,1,0,12128.69,Low Salary,0
15741295,615,Fair,France,Male,41-50,3,0,Zero Balance,2,1,1,49872.33,Low Salary,0
15811327,700,Good,Spain,Male,51-60,1,79415.67,Medium Balance,1,0,1,139735.54,High Salary,0
15690007,434,Poor,Germany,Female,51-60,9,125801.03,High Balance,2,1,0,60891.8,Medium Salary,1
15690664,729,Good,Spain,Male,31-40,10,0,Zero Balance,2,1,0,100862.54,High Salary,0
15719348,513,Poor,France,Male,31-40,8,0,Zero Balance,1,1,0,76640.29,Medium Salary,1
15781802,755,Very Good,France,Male,41-50,6,104817.41,High Balance,1,1,0,126013.58,High Salary,1
15752731,615,Fair,France,Female,21-30,9,0,Zero Balance,1,1,0,87347.82,Medium Salary,0
15600997,747,Very Good,Germany,Female,31-40,5,67495.04,Medium Balance,2,0,1,77370.37,Medium Salary,0
15750776,850,Excellent,France,Female,31-40,0,164850.54,Very High Balance,1,1,1,62722.44,Medium Salary,0
15723907,712,Good,Germany,Female,41-50,5,154776.42,Very High Balance,2,0,0,196257.68,Very High salary,0
15633419,622,Fair,Germany,Female,21-30,1,143124.63,High Balance,2,1,0,81723.8,Medium Salary,0
15702430,548,Poor,France,Female,31-40,10,0,Zero Balance,1,1,1,31299.71,Low Salary,0
15710456,607,Fair,France,Female,21-30,2,0,Zero Balance,2,1,0,63495.86,Medium Salary,0
15650351,653,Fair,France,Female,31-40,8,102133.38,High Balance,1,1,1,166520.96,Very High salary,0
15590820,699,Good,Spain,Male,21-30,6,79932.41,Medium Balance,1,0,0,150242.44,Very High salary,0
15640454,693,Good,Germany,Male,31-40,0,120711.73,High Balance,1,0,0,27345.18,Low Salary,1
15697789,647,Fair,Germany,Female,41-50,3,122717.53,High Balance,2,1,1,87000.39,Medium Salary,0
15808182,478,Poor,Spain,Female,31-40,3,92363.3,Medium Balance,2,1,0,44912.7,Low Salary,0
15588670,705,Good,Spain,Female,31-40,5,203715.15,Very High Balance,1,1,0,179978.68,Very High salary,1
15721292,719,Good,Spain,Male,31-40,5,0,Zero Balance,2,1,0,145759.7,High Salary,0
15604217,726,Good,France,Male,31-40,9,0,Zero Balance,2,0,0,14121.61,Low Salary,0
15651369,626,Fair,France,Male,21-30,1,0,Zero Balance,2,1,0,66232.23,Medium Salary,0
15782454,552,Poor,France,Male,41-50,4,0,Zero Balance,1,1,1,190296.76,Very High salary,1
15814032,807,Excellent,Germany,Female,31-40,1,93460.47,Medium Balance,2,0,0,172782.69,Very High salary,0
15570326,621,Fair,France,Male,31-40,6,0,Zero Balance,2,1,1,99128.13,Medium Salary,0
15624428,651,Fair,Germany,Female,21-30,7,40224.7,Low Balance,1,1,1,178341.33,Very High salary,0
15755638,673,Good,France,Female,41-50,5,168069.73,Very High Balance,1,1,1,146992.24,High Salary,1
15600992,652,Fair,France,Male,31-40,1,0,Zero Balance,2,1,1,151314.98,Very High salary,0
15755649,584,Fair,Germany,Male,41-50,7,130538.77,High Balance,1,1,0,92915.84,Medium Salary,0
15795228,756,Very Good,France,Male,31-40,3,132623.6,High Balance,1,1,1,58974,Medium Salary,0
15589257,670,Good,France,Female,31-40,3,103465.02,High Balance,2,1,1,174627.06,Very High salary,0
15719302,765,Very Good,France,Female,41-50,9,126547.8,High Balance,1,1,1,79579.94,Medium Salary,1
15639882,528,Poor,France,Male,21-30,2,128262.72,High Balance,2,1,0,50771.16,Medium Salary,0
15791279,701,Good,France,Male,31-40,5,169742.64,Very High Balance,1,1,1,153537.55,Very High salary,1
15636935,797,Very Good,France,Female,21-30,1,0,Zero Balance,2,1,1,132975.39,High Salary,0
15686909,639,Fair,Germany,Male,21-30,3,150795.81,Very High Balance,1,0,1,85208.93,Medium Salary,0
15589572,785,Very Good,Spain,Female,60+,4,129855.72,High Balance,2,1,0,170214.82,Very High salary,1
15779947,363,Poor,Spain,Female,21-30,6,146098.43,High Balance,3,1,0,100615.14,High Salary,1
15573769,764,Very Good,France,Female,21-30,7,0,Zero Balance,2,1,0,186105.99,Very High salary,0
15578866,676,Good,France,Female,41-50,2,0,Zero Balance,1,1,1,55119.53,Medium Salary,0
15739131,718,Good,Germany,Male,21-30,4,65643.3,Medium Balance,1,1,0,28760.99,Low Salary,0
15813444,590,Fair,Spain,Female,31-40,6,0,Zero Balance,2,1,0,171021.44,Very High salary,0
15678058,584,Fair,France,Male,31-40,9,104584.16,High Balance,1,1,0,176678.72,Very High salary,0
15769169,645,Fair,France,Male,41-50,7,0,Zero Balance,1,0,1,28667.56,Low Salary,0
15804602,772,Very Good,Germany,Male,21-30,6,99785.28,Medium Balance,2,0,0,197238.03,Very High salary,0
15651052,399,Poor,Germany,Male,41-50,2,127655.22,High Balance,1,1,0,139994.68,High Salary,1
